Date,Close
6/22/01,414.59
6/25/01,415.39
6/26/01,419.06
6/27/01,412.84
6/28/01,410.02
6/29/01,409.88
7/2/01,407.93
7/3/01,404.35
7/5/01,400.57
7/6/01,404.9
7/9/01,405.51
7/10/01,404.62
7/11/01,409.49
7/12/01,407.65
7/13/01,410.42
7/16/01,410.49
7/17/01,412.46
7/18/01,415.74
7/19/01,415.1
7/20/01,416.58
7/23/01,415.33
7/24/01,415.43
7/25/01,411.4
7/26/01,408.34
7/27/01,409.56
7/30/01,404.83
7/31/01,408.22
8/1/01,410.88
8/2/01,410.31
8/3/01,409.63
8/6/01,407.48
8/7/01,410.32
8/8/01,411.02
8/9/01,420.87
8/10/01,421.64
8/13/01,424.09
8/14/01,424.29
8/15/01,421.11
8/16/01,423.25
8/17/01,430.95
8/20/01,426.61
8/21/01,425.83
8/22/01,423.71
8/23/01,424.06
8/24/01,419.49
8/27/01,419.9
8/28/01,419.12
8/29/01,423.03
8/30/01,425.53
8/31/01,425.69
9/4/01,423.38
9/5/01,423.41
9/6/01,425.17
9/7/01,427.59
9/10/01,424.57
9/11/01,424.97
9/14/01,454.01
9/17/01,455.09
9/18/01,452.99
9/19/01,457.4
9/20/01,454.33
9/21/01,458.75
9/24/01,454.93
9/25/01,456.26
9/26/01,461.16
9/27/01,460.31
9/28/01,461.85
10/1/01,459.43
10/2/01,454.53
10/3/01,455.76
10/4/01,455.97
10/5/01,455.24
10/8/01,456.33
10/9/01,452.4
10/10/01,447.48
10/11/01,441.63
10/12/01,445.3
10/15/01,439.55
10/16/01,441.99
10/17/01,445.18
10/18/01,440.59
10/19/01,441.1
10/22/01,434.89
10/23/01,434.12
10/24/01,434.35
10/25/01,437.2
10/26/01,438.12
10/29/01,439.67
10/30/01,442.94
10/31/01,444.07
11/1/01,446.38
11/2/01,445.4
11/5/01,443.75
11/6/01,445.38
11/7/01,449.24
11/8/01,442.74
11/9/01,444.77
11/12/01,446.14
11/13/01,442.92
11/14/01,442.36
11/15/01,436.74
11/16/01,436.66
11/19/01,433.2
11/20/01,435.48
11/21/01,436.85
11/26/01,435.75
11/27/01,435.31
11/28/01,434.25
11/29/01,432.41
11/30/01,430.93
12/3/01,436.68
12/4/01,432.34
12/5/01,430.89
12/6/01,431.27
12/7/01,431.61
12/10/01,429.68
12/11/01,428.32
12/12/01,429.09
12/13/01,429.85
12/14/01,434.1
12/17/01,435.13
12/18/01,441.37
12/19/01,433.79
12/20/01,435.81
12/21/01,440.71
12/26/01,447.88
12/27/01,443.2
12/28/01,439.87
12/31/01,443.72
1/2/02,445.74
1/3/02,444.62
1/4/02,444.89
1/7/02,445.4
1/8/02,445.1
1/9/02,452.5
1/10/02,459.07
1/11/02,458.96
1/14/02,455.18
1/15/02,452.07
1/16/02,459.31
1/17/02,457.9
1/18/02,457.2
1/22/02,452.79
1/23/02,446.19
1/24/02,445.74
1/25/02,449.03
1/28/02,445
1/29/02,448.45
1/30/02,447.67
1/31/02,447.64
2/1/02,454.91
2/4/02,461.99
2/5/02,476.21
2/6/02,477.53
2/7/02,479.21
2/8/02,485.06
2/11/02,477.26
2/12/02,478.67
2/13/02,476.3
2/14/02,477.38
2/15/02,474.33
2/19/02,466.28
2/20/02,464.48
2/21/02,466.43
2/22/02,468
2/25/02,468.54
2/26/02,479.64
2/27/02,476.9
2/28/02,475.25
3/1/02,474.52
3/4/02,472
3/5/02,466.89
3/6/02,464.25
3/7/02,459.31
3/8/02,460.33
3/11/02,460.89
3/12/02,465.59
3/13/02,468.41
3/14/02,463.01
3/15/02,459.21
3/18/02,462.92
3/19/02,463.95
3/20/02,461.6
3/21/02,462.05
3/22/02,469.08
3/25/02,471.09
3/26/02,472.37
3/28/02,482
4/1/02,484.65
4/2/02,487.41
4/3/02,481.08
4/4/02,480.07
4/5/02,477.11
4/8/02,479.5
4/9/02,476.86
4/10/02,480.49
4/11/02,480.06
4/12/02,478.99
4/15/02,476.04
4/16/02,472.78
4/17/02,475.82
4/18/02,479.68
4/19/02,475.24
4/22/02,475.97
4/23/02,478.14
4/24/02,477.03
4/25/02,482.16
4/26/02,486.8
4/29/02,487.7
4/30/02,484.32
5/1/02,482.14
5/2/02,481.49
5/3/02,488.96
5/6/02,488.16
5/7/02,488.32
5/8/02,483.98
5/9/02,484.35
5/10/02,484.8
5/13/02,482.97
5/14/02,478.88
5/15/02,480.69
5/16/02,481.73
5/17/02,479.54
5/20/02,486.82
5/21/02,485.4
5/22/02,487.28
5/23/02,495.47
5/24/02,491.03
5/28/02,495.87
5/29/02,499.46
5/30/02,499.54
5/31/02,500.54
6/3/02,499.08
6/4/02,502.14
6/5/02,492.34
6/6/02,498.08
6/7/02,497.4
6/10/02,490.76
6/11/02,490.94
6/12/02,491.86
6/13/02,489.07
6/14/02,493.66
6/17/02,490.95
6/18/02,493.51
6/19/02,492.68
6/20/02,493.81
6/21/02,493.54
6/24/02,493.23
6/25/02,485.15
6/26/02,486.93
6/27/02,482.25
6/28/02,476.23
7/1/02,476.12
7/2/02,477.63
7/3/02,476.18
7/8/02,475.47
7/9/02,478
7/10/02,478.49
7/11/02,483.91
7/12/02,484.05
7/15/02,491.84
7/16/02,487.85
7/17/02,488.76
7/18/02,489.8
7/19/02,500
7/22/02,506.34
7/23/02,495.33
7/24/02,486.87
7/25/02,485.96
7/26/02,481.51
7/29/02,475.63
7/30/02,478.34
7/31/02,480.35
8/1/02,483.69
8/2/02,486.53
8/5/02,491.46
8/6/02,484.31
8/7/02,495.82
8/8/02,490.44
8/9/02,494.03
8/12/02,494.49
8/13/02,491.78
8/14/02,487.42
8/15/02,489.95
8/16/02,489.16
8/19/02,481.66
8/20/02,484.01
8/21/02,477.94
8/22/02,478.09
8/23/02,477.35
8/26/02,481.33
8/27/02,485.24
8/28/02,482.38
8/29/02,487.76
8/30/02,486.98
9/3/02,486.8
9/4/02,493.42
9/5/02,500.39
9/6/02,498.67
9/9/02,502.66
9/10/02,499.84
9/11/02,500.24
9/12/02,506.27
9/13/02,500.24
9/16/02,501.58
9/17/02,501.42
9/18/02,506.08
9/19/02,507.79
9/20/02,506.21
9/23/02,511.08
9/24/02,517.14
9/25/02,508.84
9/26/02,504.33
9/27/02,504.82
9/30/02,514.05
10/1/02,507.67
10/2/02,510.89
10/3/02,511.06
10/4/02,513.06
10/7/02,513.64
10/8/02,508.23
10/9/02,510.38
10/10/02,503.34
10/11/02,501.9
10/14/02,504.04
10/15/02,496.19
10/16/02,497.23
10/17/02,489.09
10/18/02,492.05
10/21/02,486.31
10/22/02,490.83
10/23/02,488.34
10/24/02,486.46
10/25/02,491.68
10/28/02,491.2
10/29/02,496.72
10/30/02,495.54
10/31/02,495.56
11/1/02,496.81
11/4/02,495.02
11/5/02,495.64
11/6/02,493.09
11/7/02,498.91
11/8/02,502.74
11/11/02,504.4
11/12/02,512.15
11/13/02,502.13
11/14/02,500.63
11/15/02,508.16
11/18/02,507.47
11/19/02,504.75
11/20/02,503.33
11/21/02,500.71
11/22/02,506.16
11/25/02,500
11/27/02,498.19
12/2/02,494.4
12/3/02,498.68
12/4/02,502.81
12/5/02,507.18
12/6/02,510.72
12/9/02,509.22
12/10/02,504.92
12/11/02,505.45
12/12/02,515.08
12/13/02,519.98
12/16/02,526.32
12/17/02,522.53
12/18/02,531.38
12/19/02,536.95
12/20/02,527.83
12/23/02,535.54
12/24/02,536.84
12/26/02,543.23
12/27/02,547.85
12/30/02,541.64
12/31/02,546.71
1/2/03,542.48
1/3/03,549.35
1/6/03,548.42
1/7/03,542.91
1/8/03,552.36
1/9/03,548.09
1/10/03,547.74
1/13/03,546.79
1/14/03,542.21
1/15/03,538.88
1/16/03,549.12
1/17/03,547.77
1/21/03,547.59
1/22/03,550.76
1/23/03,555.98
1/24/03,559.32
1/27/03,563.63
1/28/03,565.32
1/29/03,557.28
1/30/03,563.44
1/31/03,560.32
2/3/03,562.67
2/4/03,574.24
2/5/03,572.56
2/6/03,561.35
2/7/03,562.59
2/10/03,556.29
2/11/03,554.54
2/12/03,539.14
2/13/03,542.5
2/14/03,536.19
2/18/03,522.23
2/19/03,529.11
2/20/03,531.62
2/21/03,529.42
2/24/03,531.32
2/25/03,526.29
2/26/03,528.67
2/27/03,517.03
2/28/03,519.66
3/3/03,518.25
3/4/03,522.25
3/5/03,518.88
3/6/03,524.78
3/7/03,514.29
3/10/03,519.55
3/11/03,515.9
3/12/03,511.29
3/13/03,498.59
3/14/03,496.02
3/17/03,499.04
3/18/03,497.57
3/19/03,498.52
3/20/03,493.04
3/21/03,487.29
3/24/03,487.79
3/25/03,484.79
3/26/03,485.38
3/27/03,480.98
3/28/03,488
3/31/03,493.39
4/1/03,492.7
4/2/03,484.42
4/3/03,478.71
4/4/03,478.95
4/7/03,474.96
4/8/03,472.99
4/9/03,477.56
4/10/03,474.85
4/11/03,476.25
4/14/03,471.36
4/15/03,470.8
4/16/03,474.17
4/17/03,474.75
4/21/03,485.09
4/22/03,483.94
4/23/03,481.27
4/24/03,487.62
4/25/03,482.35
4/28/03,484.29
4/29/03,481.11
4/30/03,486.1
5/1/03,485.59
5/2/03,484.1
5/5/03,483
5/6/03,476.89
5/7/03,477.71
5/8/03,486.12
5/9/03,485.65
5/12/03,488.33
5/13/03,485.03
5/14/03,484
5/15/03,486.81
5/16/03,484.23
5/19/03,496.25
5/20/03,493.53
5/21/03,503.18
5/22/03,505.42
5/23/03,506.8
5/27/03,506.47
5/28/03,505.68
5/29/03,505.68
5/30/03,498.09
6/2/03,501.16
6/3/03,498.43
6/4/03,493.47
6/5/03,494.77
6/6/03,494.22
6/9/03,490.98
6/10/03,479.97
6/11/03,480.6
6/12/03,476.4
6/13/03,475.97
6/16/03,482.46
6/17/03,485.43
6/18/03,477.16
6/19/03,485.81
6/20/03,484.76
6/23/03,479.62
6/24/03,470.96
6/25/03,470.88
6/26/03,466.68
6/27/03,465.54
6/30/03,465.99
7/1/03,475.31
7/2/03,470.03
7/3/03,469
7/7/03,469.26
7/8/03,469.38
7/9/03,472.11
7/10/03,476.34
7/11/03,474.6
7/14/03,477.74
7/15/03,475.87
7/16/03,476.59
7/17/03,480.99
7/18/03,488.6
7/21/03,493.39
7/22/03,496.39
7/23/03,501.05
7/24/03,505.02
7/25/03,501.04
7/28/03,505.68
7/29/03,501.46
7/30/03,499.09
7/31/03,497.4
8/1/03,484.26
8/4/03,490.31
8/5/03,488.95
8/6/03,492.7
8/7/03,491.15
8/8/03,496.03
8/11/03,499.52
8/12/03,496.61
8/13/03,499.59
8/14/03,509.96
8/15/03,503.61
8/18/03,498.89
8/19/03,504.89
8/20/03,512.48
8/21/03,507.74
8/22/03,508.69
8/25/03,506.38
8/26/03,510.18
8/27/03,523.92
8/28/03,516.81
8/29/03,520.94
9/2/03,520.14
9/3/03,515.65
9/4/03,511.94
9/5/03,517.4
9/8/03,515.74
9/9/03,521.88
9/10/03,519.62
9/11/03,520.28
9/12/03,512.76
9/15/03,511.82
9/16/03,511.15
9/17/03,514.07
9/18/03,513.08
9/19/03,514.9
9/22/03,523.81
9/23/03,523.68
9/24/03,523.44
9/25/03,519.22
9/26/03,515.43
9/29/03,516.97
9/30/03,521.59
10/1/03,517.37
10/2/03,513.47
10/3/03,496.51
10/6/03,499.8
10/7/03,502.33
10/8/03,500.87
10/9/03,494.24
10/10/03,493.53
10/13/03,495.44
10/14/03,497.62
10/15/03,494.76
10/16/03,491.75
10/17/03,488.82
10/20/03,493.92
10/21/03,502.9
10/22/03,503.98
10/23/03,502.94
10/24/03,509.1
10/27/03,508.06
10/28/03,502.03
10/29/03,507.35
10/30/03,505.06
10/31/03,507.32
11/3/03,503.67
11/4/03,504.92
11/5/03,510.13
11/6/03,509.16
11/7/03,507.28
11/10/03,507.68
11/11/03,509.25
11/12/03,514.93
11/13/03,512.15
11/14/03,518.58
11/17/03,513.38
11/18/03,516.16
11/19/03,515.27
11/20/03,512.7
11/21/03,516.16
11/24/03,516.15
11/26/03,517.21
12/1/03,524.96
12/2/03,523.88
12/3/03,524.82
12/4/03,528.71
12/5/03,530.41
12/8/03,527.71
12/9/03,533.53
12/10/03,531.33
12/11/03,533.14
12/12/03,538.97
12/15/03,537.08
12/16/03,541.22
12/17/03,545.98
12/18/03,545.38
12/19/03,546.99
12/22/03,546.3
12/23/03,543.72
12/24/03,538.95
12/29/03,543.64
12/30/03,539.61
12/31/03,539.17
1/5/04,543.89
1/6/04,543.51
1/7/04,544.04
1/8/04,542.13
1/9/04,541.87
1/12/04,544.17
1/13/04,538.78
1/14/04,544.06
1/15/04,528.95
1/16/04,528.73
1/20/04,533.07
1/21/04,535.08
1/22/04,531.02
1/23/04,535.72
1/26/04,534.23
1/27/04,535.39
1/28/04,549.15
1/29/04,529.92
1/30/04,532.72
2/2/04,533.02
2/3/04,534.05
2/4/04,534.52
2/5/04,532.65
2/6/04,534.92
2/9/04,540.31
2/10/04,540.86
2/11/04,538.46
2/12/04,545.71
2/13/04,540.15
2/17/04,544.93
2/18/04,545.88
2/19/04,545.16
2/20/04,531.49
2/23/04,533.49
2/24/04,537.61
2/25/04,527.94
2/26/04,530.55
2/27/04,529.31
3/1/04,534.47
3/2/04,528.26
3/3/04,525.37
3/4/04,523.87
3/5/04,530.54
3/8/04,528.78
3/9/04,535.36
3/10/04,530.01
3/11/04,528.84
3/12/04,527.98
3/15/04,532.6
3/16/04,536.25
3/17/04,544.64
3/18/04,546.24
3/19/04,550
3/22/04,556.76
3/23/04,559.51
3/24/04,559.92
3/25/04,554.12
3/26/04,556.79
3/29/04,545.87
3/30/04,551.03
3/31/04,559.66
4/1/04,558.92
4/2/04,554.74
4/5/04,545.72
4/6/04,548.59
4/7/04,553.62
4/8/04,557.49
4/12/04,561.26
4/13/04,543.68
4/14/04,537.65
4/15/04,534.26
4/16/04,539.12
4/19/04,538.66
4/20/04,539.47
4/21/04,530.83
4/22/04,533.22
4/23/04,537.77
4/26/04,533.98
4/27/04,538.87
4/28/04,530.27
4/29/04,529.52
4/30/04,530.28
5/3/04,531.67
5/4/04,536.38
5/5/04,540.46
5/6/04,534.88
5/7/04,523.72
5/10/04,526.44
5/11/04,522.24
5/12/04,523.58
5/13/04,522.22
5/14/04,522.96
5/17/04,530.25
5/18/04,522.31
5/19/04,526.61
5/20/04,517.58
5/21/04,528.72
5/24/04,528.29
5/25/04,532.72
5/26/04,532.28
5/28/04,536.93
6/1/04,539.66
6/2/04,533.08
6/3/04,529.11
6/4/04,528.31
6/7/04,530.24
6/8/04,527.81
6/9/04,522.7
6/10/04,524.75
6/14/04,527.5
6/15/04,531.43
6/16/04,528.51
6/17/04,533.54
6/18/04,539.09
6/21/04,537.96
6/22/04,536.47
6/23/04,537.12
6/24/04,542.09
6/25/04,544.24
6/28/04,540.58
6/29/04,528.12
6/30/04,523.4
7/1/04,527.3
7/2/04,527.27
7/6/04,521.45
7/7/04,531.65
7/8/04,537.14
7/9/04,537.24
7/12/04,538.04
7/13/04,530.27
7/14/04,536.17
7/15/04,535.01
7/16/04,532.97
7/19/04,530.27
7/20/04,527.98
7/21/04,524.78
7/22/04,520.69
7/23/04,516.12
7/26/04,519.78
7/27/04,515.86
7/28/04,517.15
7/29/04,513.19
7/30/04,520.78
8/2/04,521.99
8/3/04,519.1
8/4/04,516.26
8/5/04,517.41
8/6/04,524.81
8/9/04,528.07
8/10/04,528.4
8/11/04,524.05
8/12/04,524.96
8/13/04,521.98
8/16/04,526.46
8/17/04,528.49
8/18/04,527.05
8/19/04,527.88
8/20/04,536.21
8/23/04,536.74
8/24/04,526.73
8/25/04,532.23
8/26/04,532.76
8/27/04,529.27
8/30/04,537.57
8/31/04,538.65
9/1/04,534.45
9/2/04,527.82
9/3/04,520.67
9/7/04,511.92
9/8/04,515.35
9/9/04,512.94
9/10/04,518.98
9/13/04,525.97
9/14/04,524.91
9/15/04,525.16
9/16/04,522.13
9/17/04,526.67
9/20/04,524.39
9/21/04,525.35
9/22/04,522.39
9/23/04,525.92
9/24/04,519.74
9/27/04,520.28
9/28/04,524.74
9/29/04,524.58
9/30/04,528.46
10/1/04,528.8
10/4/04,526.52
10/5/04,527.23
10/6/04,526.89
10/7/04,526.91
10/8/04,529.54
10/11/04,529.55
10/12/04,521.48
10/13/04,519.1
10/14/04,525.58
10/15/04,524.95
10/18/04,523.13
10/19/04,529.28
10/20/04,527.79
10/21/04,527.6
10/22/04,524.13
10/25/04,523.87
10/26/04,523.1
10/27/04,520.72
10/28/04,519.49
10/29/04,521.92
11/1/04,522.76
11/2/04,514.45
11/3/04,513.3
11/4/04,519.26
11/5/04,519.47
11/8/04,516.6
11/9/04,522.92
11/10/04,518.39
11/11/04,520.15
11/12/04,522.18
11/15/04,524.8
11/16/04,526.56
11/17/04,531.8
11/18/04,534.03
11/19/04,533.24
11/22/04,532.51
11/23/04,530.57
11/24/04,530.27
11/29/04,538.39
11/30/04,535.1
12/1/04,537.28
12/2/04,537.47
12/3/04,543.05
12/6/04,545.45
12/7/04,546.09
12/8/04,531.36
12/9/04,532.5
12/10/04,531.81
12/13/04,538.86
12/14/04,538.61
12/15/04,540.46
12/16/04,538.85
12/17/04,541.91
12/20/04,543.76
12/21/04,543.69
12/22/04,546.82
12/23/04,544.08
12/27/04,542.6
12/28/04,540.84
12/29/04,527.53
12/30/04,527.11
1/3/05,517.75
1/4/05,523.84
1/5/05,523.05
1/6/05,520.33
1/7/05,515.82
1/10/05,512.41
1/11/05,514.01
1/12/05,511.59
1/13/05,510.64
1/14/05,513.8
1/18/05,517.87
1/19/05,519.34
1/20/05,520.84
1/21/05,521.13
1/24/05,522.78
1/25/05,521.5
1/26/05,526.52
1/27/05,527.93
1/28/05,527.76
1/31/05,523.26
2/1/05,519.96
2/2/05,521.23
2/3/05,517.07
2/4/05,516.66
2/7/05,519.21
2/8/05,514.4
2/9/05,516.13
2/10/05,518
2/11/05,520.23
2/14/05,525.35
2/15/05,524.18
2/16/05,526.28
2/17/05,525
2/18/05,526.31
2/22/05,532.08
2/23/05,539.85
2/24/05,538.41
2/25/05,538.71
2/28/05,538.42
3/1/05,537.03
3/2/05,536.11
3/3/05,534.9
3/4/05,534.66
3/7/05,534.86
3/8/05,534.67
3/9/05,533.1
3/10/05,533.24
3/11/05,537.91
3/14/05,532.67
3/15/05,532.62
3/16/05,534.84
3/17/05,527.22
3/18/05,528
3/21/05,521.98
3/22/05,521.21
3/23/05,517.02
3/24/05,516.29
3/28/05,519.26
3/29/05,516.11
3/30/05,519.41
3/31/05,518.51
4/1/05,517.31
4/4/05,518.6
4/5/05,517.24
4/6/05,522.06
4/7/05,521.71
4/8/05,524.51
4/11/05,528.87
4/12/05,529.21
4/13/05,531.51
4/14/05,526.71
4/15/05,529.93
4/18/05,533.51
4/19/05,535.5
4/20/05,540.75
4/21/05,536.62
4/22/05,536.57
4/25/05,537.47
4/26/05,545.33
4/27/05,541.11
4/28/05,540.21
4/29/05,547.51
5/2/05,538.63
5/3/05,534.78
5/4/05,534.51
5/5/05,534.98
5/6/05,529.38
5/9/05,527.34
5/10/05,528.26
5/11/05,533.13
5/12/05,527.79
5/13/05,531.7
5/16/05,531.8
5/17/05,530.15
5/18/05,530.92
5/19/05,529.26
5/20/05,528.35
5/23/05,523.89
5/24/05,525.69
5/25/05,529.19
5/26/05,529.52
5/27/05,526.66
5/31/05,522.14
6/1/05,518.48
6/2/05,528.38
6/3/05,528.57
6/6/05,530.8
6/7/05,529.41
6/8/05,531.34
6/9/05,533.05
6/10/05,534.99
6/13/05,539.12
6/14/05,535.45
6/15/05,530.28
6/16/05,539.38
6/17/05,538.85
6/20/05,541.64
6/21/05,540.92
6/22/05,540.8
6/23/05,544.91
6/24/05,543.16
6/27/05,541.18
6/28/05,537.84
6/29/05,536.89
6/30/05,534.26
7/1/05,531.49
7/5/05,525.86
7/6/05,523.49
7/7/05,520.09
7/8/05,515.42
7/11/05,517.89
7/12/05,513.12
7/13/05,512.08
7/14/05,509.22
7/15/05,513.36
7/18/05,511.49
7/19/05,511.89
7/20/05,514.9
7/21/05,517.83
7/22/05,517.11
7/25/05,518.7
7/26/05,520.85
7/27/05,524.97
7/28/05,525.97
7/29/05,525.55
8/1/05,523.45
8/2/05,526.39
8/3/05,531.44
8/4/05,531.69
8/5/05,532
8/8/05,527.93
8/9/05,526.56
8/10/05,528.45
8/11/05,535.14
8/12/05,533.63
8/15/05,530.41
8/16/05,534.64
8/17/05,533.92
8/18/05,535.65
8/19/05,529.62
8/22/05,526.75
8/23/05,526.29
8/24/05,520.53
8/25/05,522.34
8/26/05,524.96
8/29/05,523.98
8/30/05,513.82
8/31/05,515.51
9/1/05,523.31
9/2/05,528.43
9/6/05,528.73
9/7/05,528.7
9/8/05,527.76
9/9/05,528.98
9/12/05,533.77
9/13/05,527.43
9/14/05,531.18
9/15/05,539.69
9/16/05,541.74
9/19/05,545.15
9/20/05,545.65
9/21/05,547.4
9/22/05,547.2
9/23/05,542.74
9/26/05,546.32
9/27/05,545
9/28/05,551.55
9/29/05,553.24
9/30/05,545.6
10/3/05,543.49
10/4/05,546.62
10/5/05,551.14
10/6/05,557.01
10/7/05,557.88
10/10/05,558.94
10/11/05,561.16
10/12/05,555.05
10/13/05,557.32
10/14/05,556.78
10/17/05,559.41
10/18/05,555.87
10/19/05,545.04
10/20/05,543.38
10/21/05,554.63
10/24/05,551.8
10/25/05,555.19
10/26/05,551.24
10/27/05,555.58
10/28/05,557.19
10/31/05,549.63
11/1/05,539.32
11/2/05,545.69
11/3/05,543.66
11/4/05,539.74
11/7/05,545
11/8/05,546.48
11/9/05,553.08
11/10/05,555.87
11/11/05,557.3
11/14/05,558.78
11/15/05,558.19
11/16/05,570.76
11/17/05,576.96
11/18/05,577.55
11/21/05,578.56
11/22/05,578.44
11/23/05,576.84
11/28/05,581.99
11/29/05,583.33
11/30/05,576.59
12/1/05,585.53
12/2/05,584.89
12/5/05,588.87
12/6/05,590.44
12/7/05,596.01
12/8/05,601.74
12/9/05,609.88
12/12/05,608.55
12/13/05,599.82
12/14/05,583.59
12/15/05,584.1
12/16/05,583.92
12/19/05,589.21
12/20/05,579.63
12/21/05,575.6
12/22/05,586.58
12/23/05,586.38
12/27/05,596.03
12/28/05,599.3
12/29/05,600.56
12/30/05,601.21
1/2/06,604.64
1/3/06,613.53
1/4/06,612.62
1/5/06,611.76
1/6/06,629.02
1/9/06,641.02
1/10/06,634.53
1/11/06,635.99
1/12/06,637.63
1/13/06,645.2
1/17/06,644.09
1/18/06,636.73
1/19/06,649.91
1/20/06,638.04
1/23/06,641.5
1/24/06,642.88
1/25/06,646.5
1/26/06,643.19
1/27/06,642.11
1/30/06,648.85
1/31/06,650.56
2/1/06,649.7
2/2/06,655.26
2/3/06,650.02
2/6/06,653.82
2/7/06,635.6
2/8/06,632.15
2/9/06,646.84
2/10/06,634.75
2/13/06,622.98
2/14/06,630.01
2/15/06,625.23
2/16/06,632.02
2/17/06,634.76
2/21/06,635.28
2/22/06,636.08
2/23/06,632.31
2/24/06,642.23
2/27/06,632.64
2/28/06,638.4
3/1/06,639.83
3/2/06,642.91
3/3/06,642.31
3/6/06,632.58
3/7/06,635.58
3/8/06,627.31
3/9/06,633.49
3/10/06,626.92
3/13/06,632.35
3/14/06,637.95
3/15/06,638.54
3/16/06,639
3/17/06,641.47
3/20/06,643.41
3/21/06,642.85
3/22/06,642.37
3/23/06,640.92
3/24/06,654.36
3/27/06,662.54
3/28/06,663.54
3/29/06,671.35
3/30/06,680.31
3/31/06,679.75
4/3/06,690.33
4/4/06,681.4
4/5/06,682.89
4/6/06,686.19
4/7/06,676.24
4/10/06,686.5
4/11/06,680.31
4/12/06,685.29
4/13/06,686.5
4/17/06,704.93
4/18/06,707.28
4/19/06,718.21
4/20/06,706.24
4/21/06,719.64
4/24/06,705.47
4/25/06,714.04
4/26/06,720.51
4/27/06,711.01
4/28/06,728.11
5/1/06,731.78
5/2/06,735.61
5/3/06,738.17
5/4/06,747.37
5/5/06,754.06
5/8/06,753.78
5/9/06,769.16
5/10/06,773.47
5/11/06,794.39
5/12/06,787.47
5/15/06,761.08
5/16/06,765.27
5/17/06,769.79
5/18/06,761.2
5/19/06,734.89
5/22/06,732.28
5/23/06,756.95
5/24/06,713.49
5/25/06,717.89
5/26/06,720.66
5/30/06,718.33
5/31/06,707.6
6/1/06,692.72
6/2/06,699.74
6/5/06,712.45
6/6/06,700.89
6/7/06,697.89
6/8/06,683.61
6/9/06,673.38
6/12/06,667.25
6/13/06,626.25
6/14/06,626.38
6/15/06,629.93
6/16/06,648.64
6/19/06,637.45
6/20/06,645.09
6/21/06,651.19
6/22/06,650.36
6/23/06,656.41
6/26/06,657
6/27/06,653.41
6/28/06,649.56
6/29/06,651.45
6/30/06,685.4
7/3/06,681.82
7/5/06,697.93
7/6/06,706.05
7/7/06,704.76
7/10/06,701.39
7/11/06,725.83
7/12/06,736.11
7/13/06,738.24
7/14/06,751.61
7/17/06,739.32
7/18/06,714.38
7/19/06,728.18
7/20/06,715.65
7/21/06,704.89
7/24/06,698.87
7/25/06,705.18
7/26/06,705.88
7/27/06,717.98
7/28/06,717.94
7/31/06,717.83
8/1/06,730.94
8/2/06,734.28
8/3/06,725.59
8/4/06,725.88
8/7/06,725.26
8/8/06,725.1
8/9/06,728.77
8/10/06,715.7
8/11/06,712.52
8/14/06,708.17
8/15/06,698.1
8/16/06,703.79
8/17/06,690.76
8/18/06,688.6
8/21/06,699.5
8/22/06,696.86
8/23/06,694.08
8/24/06,687.26
8/25/06,690.27
8/28/06,683.82
8/29/06,676.53
8/30/06,685.19
8/31/06,690.76
9/1/06,689.26
9/5/06,709.68
9/6/06,700.39
9/7/06,684.87
9/8/06,683.33
9/11/06,661.88
9/12/06,657.19
9/13/06,659.61
9/14/06,647.48
9/15/06,645.32
9/18/06,655.05
9/19/06,650.21
9/20/06,654.63
9/21/06,651.52
9/22/06,659.06
9/25/06,658.89
9/26/06,658.13
9/27/06,663.74
9/28/06,672.15
9/29/06,669.43
10/2/06,666.78
10/3/06,646.87
10/4/06,633.1
10/5/06,642.8
10/6/06,644.81
10/9/06,649.38
10/10/06,648.34
10/11/06,651.23
10/12/06,653.33
10/13/06,669.85
10/16/06,676.33
10/17/06,673.02
10/18/06,669.13
10/19/06,675.08
10/20/06,667.27
10/23/06,654.29
10/24/06,658.63
10/25/06,660.15
10/26/06,670.41
10/27/06,669.65
10/30/06,680.89
10/31/06,678.08
11/1/06,699.01
11/2/06,709.23
11/3/06,708.28
11/6/06,706.96
11/7/06,706.77
11/8/06,696.5
11/9/06,717.43
11/10/06,711.1
11/13/06,710.53
11/14/06,710.07
11/15/06,709.08
11/16/06,708.77
11/17/06,712.73
11/20/06,712.63
11/21/06,719.75
11/22/06,717.04
11/24/06,713.7
11/27/06,725.34
11/28/06,720.16
11/29/06,722.98
11/30/06,738.47
12/1/06,738.15
12/4/06,735.94
12/5/06,733.3
12/6/06,723.55
12/7/06,726.24
12/8/06,719.32
12/11/06,723.31
12/12/06,722.52
12/13/06,726.4
12/14/06,725.15
12/15/06,711.89
12/18/06,710.57
12/19/06,716.29
12/20/06,713.01
12/21/06,714.02
12/22/06,716.88
12/26/06,723.8
12/27/06,728.54
12/28/06,735.79
12/29/06,740.41
1/2/07,739.29
1/3/07,735.34
1/4/07,734.43
1/5/07,709.31
1/8/07,714.2
1/9/07,721.46
1/10/07,719.02
1/11/07,720.47
1/12/07,731.15
1/16/07,734.82
1/17/07,741.38
1/18/07,735.51
1/19/07,744.67
1/22/07,748.67
1/23/07,761.57
1/24/07,763.14
1/25/07,766.26
1/26/07,760.2
1/29/07,760.62
1/30/07,760.57
1/31/07,766.88
2/1/07,774.96
2/2/07,765.82
2/5/07,769.48
2/6/07,772.94
2/7/07,772.96
